cst_id,cst_firstname,cst_lastname,cst_gender,cst_city,cst_region,cst_email,cst_create_date
CUST103323,James,Rivera,F,Digos,Western Visayas,customer3322@example.com,31/01/2020
CUST103324,Nicole,Cruz,M,Panabo,Davao Region,customer3323@example.com,05/02/2023
CUST103325,Sofia,Navarro,F,Iloilo,Davao Region,customer3324@example.com,25/07/2024
CUST103326,James,Navarro,F,Iloilo,Davao Region,customer3325@example.com,05/11/2020
CUST103327,Mark,Navarro,M,Digos,Western Visayas,customer3326@example.com,03/12/2023
CUST103328,John,Santos,male,Iloilo,Metro Manila,customer3327@example.com,18/07/2023
CUST103329,Paolo,Flores,Male,Quezon City,Northern Mindanao,customer3328@example.com,17/02/2021
CUST103330,Ella,Dela Cruz,Female,Davao City,Northern Mindanao,customer3329@example.com,06/05/2020
CUST103331,Nicole,Ramos,F,General Santos,Metro Manila,customer3330@example.com,28/05/2022
CUST103332,Luis,Garcia,Male,Cebu City,SOCCSKSARGEN,customer3331@example.com,25/05/2020
CUST103333,John,Torres,M,General Santos,SOCCSKSARGEN,customer3332@example.com,23/07/2020
CUST103334,Patricia,Ramos,,General Santos,Central Visayas,customer3333@example.com,19/04/2022
CUST103335,Maria,Reyes,F,General Santos,Western Visayas,customer3334@example.com,08/01/2024
CUST103336,John,Bautista,M,Cebu City,Davao Region,customer3335@example.com,24/11/2024
CUST103337,Liza,Castillo,M,Panabo,SOCCSKSARGEN,customer3336@example.com,04/02/2023
CUST103338,Maria,Santos,Male,Cagayan de Oro,Davao Region,customer3337@example.com,12/05/2021
CUST103339,Luis,Reyes,,Panabo,Central Visayas,customer3338@example.com,13/08/2021
CUST103340,Luis,Villanueva,female,Quezon City,Western Visayas,customer3339@example.com,07/01/2023
CUST103341,Liza,Dela Cruz,Female,Davao City,SOCCSKSARGEN,customer3340@example.com,07/11/2020
CUST103342,Angela,Villanueva,,Davao City,Northern Mindanao,customer3341@example.com,22/07/2022
CUST103343,Maria,Flores,Female,Davao City,Metro Manila,customer3342@example.com,16/10/2023
CUST103344,Nicole,Mendoza,F,Digos,Northern Mindanao,customer3343@example.com,24/02/2024
CUST103345,Liza,Dela Cruz,Male,Cebu City,Davao Region,customer3344@example.com,16/04/2020
CUST103346,James,Aquino,M,Iloilo,Central Visayas,customer3345@example.com,03/06/2021
CUST103347,Nicole,Reyes,M,General Santos,Metro Manila,customer3346@example.com,03/04/2021
CUST103348,Ana,Torres,F,Tagum,Northern Mindanao,customer3347@example.com,25/09/2022
CUST103349,Ana,Mendoza,M,Digos,SOCCSKSARGEN,customer3348@example.com,29/11/2020
CUST103350,James,Cruz,female,Tagum,Metro Manila,customer3349@example.com,07/09/2024
CUST103351,Mark,Mendoza,,General Santos,Central Visayas,customer3350@example.com,08/07/2024
CUST103352,Ella,Navarro,F,Manila,Central Visayas,customer3351@example.com,21/08/2021
CUST103353,Ana,Aquino,Female,Davao City,Central Visayas,customer3352@example.com,02/01/2022
CUST103354,Grace,Reyes,F,Manila,Davao Region,customer3353@example.com,01/03/2022
CUST103355,Marco,Villanueva,M,Panabo,Metro Manila,customer3354@example.com,17/03/2020
CUST103356,Sofia,Gonzales,F,Cebu City,Western Visayas,customer3355@example.com,18/05/2024
CUST103357,Maria,Castillo,M,Quezon City,Central Visayas,customer3356@example.com,03/11/2023
CUST103358,Luis,Gonzales,F,Manila,Central Visayas,customer3357@example.com,21/08/2021
CUST103359,Mark,Torres,M,Cebu City,SOCCSKSARGEN,customer3358@example.com,12/09/2022
CUST103360,Liza,Villanueva,M,Cebu City,Metro Manila,customer3359@example.com,16/11/2021
CUST103361,Marco,Castillo,M,Tagum,Northern Mindanao,customer3360@example.com,14/02/2021
CUST103362,Grace,Ramos,female,Tagum,Davao Region,customer3361@example.com,01/07/2021
CUST103363,Juan,Cruz,M,Digos,Western Visayas,customer3362@example.com,11/07/2020
CUST103364,Patricia,Navarro,F,Cebu City,Metro Manila,customer3363@example.com,28/12/2023
CUST103365,Mark,Gonzales,F,Cebu City,Metro Manila,customer3364@example.com,24/03/2023
CUST103366,Grace,Rivera,F,Manila,Northern Mindanao,customer3365@example.com,01/08/2024
CUST103367,Nicole,Flores,F,Digos,Northern Mindanao,customer3366@example.com,12/01/2020
CUST103368,Carlo,Garcia,M,Quezon City,Central Visayas,customer3367@example.com,09/02/2023
CUST103369,Sofia,Castillo,Male,General Santos,Western Visayas,customer3368@example.com,05/10/2022
CUST103370,Ana,Reyes,F,Panabo,Northern Mindanao,customer3369@example.com,27/01/2023
CUST103371,Marco,Cruz,Male,Manila,Metro Manila,customer3370@example.com,16/11/2024
CUST103372,John,Navarro,F,Tagum,SOCCSKSARGEN,customer3371@example.com,03/12/2021
CUST103373,Angela,Rivera,F,General Santos,Northern Mindanao,customer3372@example.com,10/09/2020
CUST103374,Liza,Mendoza,F,Manila,Northern Mindanao,customer3373@example.com,23/01/2020
CUST103375,Daniel,Flores,M,Manila,Northern Mindanao,customer3374@example.com,04/06/2022
CUST103376,Liza,Mendoza,F,Panabo,SOCCSKSARGEN,customer3375@example.com,09/11/2020
CUST103377,Liza,Flores,M,Tagum,Metro Manila,customer3376@example.com,10/09/2020
CUST103378,Kevin,Santos,F,Davao City,SOCCSKSARGEN,customer3377@example.com,22/09/2020
CUST103379,Luis,Ramos,Male,Davao City,SOCCSKSARGEN,customer3378@example.com,13/05/2021
CUST103380,Paolo,Ramos,M,Quezon City,Central Visayas,customer3379@example.com,27/07/2020
CUST103381,Patricia,Mendoza,M,Manila,Davao Region,customer3380@example.com,24/05/2022
CUST103382,James,Dela Cruz,Male,Cagayan de Oro,Northern Mindanao,customer3381@example.com,23/03/2023
CUST103383,Marco,Bautista,F,Cagayan de Oro,Metro Manila,customer3382@example.com,04/06/2021
CUST103384,Ella,Garcia,male,Digos,Central Visayas,customer3383@example.com,02/09/2020
CUST103385,James,Santos,female,Tagum,Davao Region,customer3384@example.com,27/10/2022
CUST103386,John,Santos,female,Davao City,SOCCSKSARGEN,customer3385@example.com,03/06/2020
CUST103387,James,Gonzales,F,Cebu City,Northern Mindanao,customer3386@example.com,20/08/2023
CUST103388,Grace,Mendoza,M,Davao City,Metro Manila,customer3387@example.com,19/11/2021
CUST103389,Carlo,Reyes,Male,Tagum,SOCCSKSARGEN,customer3388@example.com,07/01/2022
CUST103390,Daniel,Gonzales,Male,Manila,Metro Manila,customer3389@example.com,24/03/2021
CUST103391,Carlo,Cruz,Male,Cagayan de Oro,Western Visayas,customer3390@example.com,24/05/2021
CUST103392,Liza,Mendoza,F,General Santos,Davao Region,customer3391@example.com,19/09/2020
CUST103393,James,Santos,M,Panabo,Western Visayas,customer3392@example.com,01/10/2022
CUST103394,Mark,Aquino,M,Tagum,SOCCSKSARGEN,customer3393@example.com,20/09/2020
CUST103395,Angela,Castillo,M,General Santos,SOCCSKSARGEN,customer3394@example.com,09/05/2023
CUST103396,James,Bautista,M,Digos,Davao Region,customer3395@example.com,06/04/2021
CUST103397,Miguel,Dela Cruz,female,Cagayan de Oro,Northern Mindanao,customer3396@example.com,14/10/2022
CUST103398,Marco,Mendoza,M,Tagum,Davao Region,customer3397@example.com,24/08/2022
CUST103399,Juan,Rivera,Male,Panabo,SOCCSKSARGEN,customer3398@example.com,14/02/2023
CUST103400,Grace,Villanueva,female,Tagum,Northern Mindanao,customer3399@example.com,26/09/2023
CUST103401,Patricia,Santos,F,General Santos,Metro Manila,customer3400@example.com,06/10/2022
CUST103402,Ella,Castillo,F,Panabo,Central Visayas,customer3401@example.com,14/03/2024
CUST103403,Mark,Villanueva,Male,Panabo,Western Visayas,customer3402@example.com,11/04/2021
CUST103404,Marco,Navarro,F,Cagayan de Oro,SOCCSKSARGEN,customer3403@example.com,14/09/2023
CUST103405,Paolo,Aquino,F,General Santos,Northern Mindanao,customer3404@example.com,09/09/2021
CUST103406,Paolo,Santos,male,Panabo,Western Visayas,,04/02/2023
CUST103407,Paolo,Santos,Female,Cebu City,Northern Mindanao,customer3406@example.com,04/06/2022
CUST103408,Nicole,Santos,male,Digos,Northern Mindanao,customer3407@example.com,21/06/2024
CUST103409,Daniel,Cruz,,Digos,Davao Region,customer3408@example.com,03/05/2021
CUST103410,Miguel,Rivera,F,General Santos,Central Visayas,customer3409@example.com,24/07/2022
CUST103411,Maria,Aquino,Female,Tagum,Metro Manila,customer3410@example.com,23/10/2020
CUST103412,Marco,Bautista,Male,General Santos,Western Visayas,,14/02/2023
CUST103413,John,Dela Cruz,Male,Cagayan de Oro,SOCCSKSARGEN,customer3412@example.com,07/03/2020
CUST103414,Maria,Rivera,Female,Tagum,Metro Manila,customer3413@example.com,10/01/2022
CUST103415,Kevin,Garcia,Female,Cagayan de Oro,Central Visayas,customer3414@example.com,18/01/2020
CUST103416,Sofia,Gonzales,female,Davao City,Northern Mindanao,customer3415@example.com,12/08/2021
CUST103417,Nicole,Santos,F,Cebu City,SOCCSKSARGEN,customer3416@example.com,21/05/2022
CUST103418,Luis,Santos,Male,Davao City,Central Visayas,customer3417@example.com,20/08/2021
CUST103419,Maria,Reyes,M,Tagum,Western Visayas,customer3418@example.com,25/11/2021
CUST103420,Carlo,Bautista,F,Digos,Metro Manila,customer3419@example.com,23/09/2020
CUST103421,Liza,Dela Cruz,Female,Cebu City,SOCCSKSARGEN,customer3420@example.com,10/07/2023
CUST103422,James,Flores,Female,Manila,SOCCSKSARGEN,customer3421@example.com,04/12/2023
CUST103423,Nicole,Flores,F,General Santos,Western Visayas,customer3422@example.com,29/03/2022
CUST103424,Paolo,Bautista,F,Tagum,Metro Manila,customer3423@example.com,09/04/2020
CUST103425,Nicole,Mendoza,F,Digos,Davao Region,customer3424@example.com,22/04/2020
CUST103426,Marco,Santos,M,Manila,Davao Region,customer3425@example.com,29/04/2023
CUST103427,Miguel,Torres,M,Davao City,Metro Manila,customer3426@example.com,30/07/2024
CUST103428,Luis,Dela Cruz,female,Manila,Western Visayas,customer3427@example.com,05/04/2024
CUST103429,James,Castillo,F,Digos,Western Visayas,customer3428@example.com,30/12/2021
CUST103430,Angela,Bautista,,Davao City,Northern Mindanao,customer3429@example.com,14/06/2022
CUST103431,John,Reyes,M,Cebu City,Metro Manila,customer3430@example.com,20/10/2020
CUST103432,James,Bautista,Female,Davao City,SOCCSKSARGEN,customer3431@example.com,06/05/2020
CUST103433,John,Reyes,F,Digos,Davao Region,customer3432@example.com,10/10/2023
CUST103434,Angela,Ramos,Male,Tagum,Central Visayas,customer3433@example.com,10/02/2022
CUST103435,John,Torres,Male,Cagayan de Oro,SOCCSKSARGEN,customer3434@example.com,13/06/2022
CUST103436,Nicole,Dela Cruz,Female,Davao City,Northern Mindanao,customer3435@example.com,09/09/2021
CUST103437,Carlo,Flores,female,Davao City,Northern Mindanao,customer3436@example.com,17/07/2021
CUST103438,Daniel,Dela Cruz,F,Cagayan de Oro,Central Visayas,customer3437@example.com,08/11/2024
CUST103439,Ella,Bautista,M,Iloilo,Western Visayas,customer3438@example.com,09/01/2024
CUST103440,Patricia,Rivera,M,Davao City,Northern Mindanao,customer3439@example.com,29/05/2023
CUST103441,Ella,Villanueva,Female,General Santos,Western Visayas,customer3440@example.com,01/12/2021
CUST103442,Juan,Flores,F,Quezon City,Northern Mindanao,customer3441@example.com,22/07/2023
CUST103443,Miguel,Navarro,F,Panabo,Central Visayas,,02/09/2021
CUST103444,John,Flores,F,General Santos,Metro Manila,customer3443@example.com,17/07/2022
CUST103445,Ella,Bautista,F,Quezon City,Davao Region,customer3444@example.com,18/09/2020
CUST103446,Grace,Navarro,Female,Manila,Western Visayas,customer3445@example.com,30/06/2023
CUST103447,Angela,Flores,Female,Panabo,Western Visayas,,18/04/2020
CUST103448,Kevin,Torres,Female,Manila,SOCCSKSARGEN,customer3447@example.com,24/07/2023
CUST103449,Nicole,Torres,Female,Cebu City,Northern Mindanao,customer3448@example.com,22/12/2022
CUST103450,Miguel,Navarro,female,Cagayan de Oro,Central Visayas,customer3449@example.com,29/04/2020
CUST103451,Miguel,Castillo,F,General Santos,SOCCSKSARGEN,customer3450@example.com,29/06/2022
CUST103452,Maria,Torres,,Iloilo,Davao Region,customer3451@example.com,04/02/2021
CUST103453,Miguel,Bautista,M,Quezon City,Central Visayas,customer3452@example.com,07/05/2022
CUST103454,Angela,Villanueva,Male,Iloilo,Central Visayas,customer3453@example.com,24/01/2020
CUST103455,Patricia,Torres,Female,Cebu City,Central Visayas,customer3454@example.com,23/07/2023
CUST103456,Luis,Gonzales,F,Digos,Central Visayas,customer3455@example.com,06/07/2022
CUST103457,James,Cruz,M,Tagum,Western Visayas,customer3456@example.com,14/10/2021
CUST103458,Juan,Gonzales,F,Tagum,Northern Mindanao,customer3457@example.com,25/04/2024
CUST103459,Patricia,Dela Cruz,F,Iloilo,SOCCSKSARGEN,customer3458@example.com,06/03/2023
CUST103460,Paolo,Ramos,female,Digos,SOCCSKSARGEN,customer3459@example.com,02/01/2023
CUST103461,Sofia,Dela Cruz,F,Tagum,Northern Mindanao,customer3460@example.com,21/09/2020
CUST103462,Ella,Flores,M,Panabo,SOCCSKSARGEN,customer3461@example.com,19/06/2022
CUST103463,Luis,Mendoza,F,Davao City,Northern Mindanao,customer3462@example.com,15/06/2023
CUST103464,Maria,Castillo,F,Cagayan de Oro,Davao Region,customer3463@example.com,24/07/2024
CUST103465,Paolo,Reyes,M,Cagayan de Oro,Central Visayas,customer3464@example.com,23/12/2022
CUST103466,Grace,Villanueva,F,Digos,Western Visayas,customer3465@example.com,05/11/2020
CUST103467,Liza,Gonzales,F,Manila,SOCCSKSARGEN,customer3466@example.com,05/05/2023
CUST103468,Carlo,Ramos,M,General Santos,Metro Manila,customer3467@example.com,14/05/2020
CUST103469,Liza,Navarro,F,Iloilo,Western Visayas,customer3468@example.com,17/07/2021
CUST103470,Luis,Castillo,F,Manila,Northern Mindanao,customer3469@example.com,09/07/2024
CUST103471,John,Garcia,Female,Davao City,SOCCSKSARGEN,customer3470@example.com,14/12/2023
CUST103472,Grace,Castillo,F,Panabo,Metro Manila,customer3471@example.com,13/06/2024
CUST103473,Grace,Garcia,M,Manila,Davao Region,customer3472@example.com,26/09/2021
CUST103474,Luis,Aquino,female,Cagayan de Oro,Davao Region,customer3473@example.com,14/05/2023
CUST103475,Carlo,Dela Cruz,F,Manila,Northern Mindanao,customer3474@example.com,14/06/2023
CUST103476,John,Castillo,M,Digos,Davao Region,customer3475@example.com,18/03/2021
CUST103477,Liza,Bautista,male,Davao City,Northern Mindanao,customer3476@example.com,23/08/2024
CUST103478,Liza,Garcia,M,Manila,SOCCSKSARGEN,customer3477@example.com,11/10/2024
CUST103479,Sofia,Ramos,Female,Manila,Northern Mindanao,customer3478@example.com,17/07/2020
CUST103480,James,Flores,Female,Cebu City,Metro Manila,customer3479@example.com,09/10/2023
CUST103481,James,Dela Cruz,,General Santos,SOCCSKSARGEN,customer3480@example.com,16/03/2022
CUST103482,John,Ramos,,Davao City,Northern Mindanao,customer3481@example.com,28/04/2023
CUST103483,James,Rivera,M,Manila,Western Visayas,customer3482@example.com,24/09/2022
CUST103484,John,Santos,Female,Cebu City,Central Visayas,customer3483@example.com,05/02/2021
CUST103485,Sofia,Rivera,F,Cebu City,Northern Mindanao,customer3484@example.com,21/06/2020
CUST103486,Juan,Villanueva,Male,Tagum,SOCCSKSARGEN,customer3485@example.com,12/07/2022
CUST103487,Angela,Navarro,F,Manila,Metro Manila,customer3486@example.com,15/02/2024
CUST103488,Marco,Ramos,M,Manila,Central Visayas,customer3487@example.com,20/01/2024
CUST103489,Sofia,Mendoza,M,Quezon City,Western Visayas,customer3488@example.com,09/05/2021
CUST103490,Grace,Cruz,M,Cagayan de Oro,SOCCSKSARGEN,customer3489@example.com,28/03/2024
CUST103491,Ana,Ramos,M,Manila,Western Visayas,customer3490@example.com,02/10/2021
CUST103492,Nicole,Villanueva,M,General Santos,SOCCSKSARGEN,customer3491@example.com,07/10/2022
CUST103493,Paolo,Garcia,female,Cebu City,Northern Mindanao,customer3492@example.com,06/08/2021
CUST103494, Grace ,Castillo,F,Cebu City,Central Visayas,customer3493@example.com,30/07/2022
CUST103495,Ella,Castillo,Female,Manila,Northern Mindanao,customer3494@example.com,10/08/2022
CUST103496,Liza,Bautista,male,Quezon City,Western Visayas,customer3495@example.com,09/06/2023
CUST103497,Ana,Mendoza,Female,Davao City,Western Visayas,customer3496@example.com,29/04/2022
CUST103498,Miguel,Torres,F,Manila,Metro Manila,customer3497@example.com,08/08/2022
CUST103499,Ana,Torres,male,Manila,Metro Manila,customer3498@example.com,18/03/2023
CUST103500,Sofia,Villanueva,Female,Cagayan de Oro,Western Visayas,customer3499@example.com,21/01/2022
CUST101651,Mark,Cruz,Male,Cebu City,Davao Region,customer1650@example.com,05/12/2020
CUST102457,Patricia,Garcia,F,Davao City,Davao Region,customer2456@example.com,05/05/2022
CUST102233,Ella,Villanueva,Male,Panabo,Metro Manila,customer2232@example.com,20/06/2024
CUST101946,Ana,Mendoza,M,Cagayan de Oro,Central Visayas,customer1945@example.com,10/03/2020
CUST100310, Ana ,Ramos,Female,Quezon City,SOCCSKSARGEN,customer309@example.com,27/08/2021
CUST102342,Paolo,Rivera,F,Iloilo,Northern Mindanao,customer2341@example.com,05/03/2022
CUST101667,James,Castillo,F,General Santos,Metro Manila,customer1666@example.com,04/10/2024
CUST101682,Juan,Bautista,F,Quezon City,Western Visayas,customer1681@example.com,08/01/2023
CUST101188,Kevin,Dela Cruz,F,Quezon City,Northern Mindanao,customer1187@example.com,05/11/2021
CUST100326,John,Gonzales,F,Cagayan de Oro,Metro Manila,customer325@example.com,21/11/2024
CUST101648,Daniel,Villanueva,F,Panabo,Western Visayas,customer1647@example.com,27/03/2024
CUST102821,Liza,Bautista,M,Iloilo,Davao Region,customer2820@example.com,08/08/2021
CUST103176,Kevin,Gonzales,M,General Santos,SOCCSKSARGEN,customer3175@example.com,01/10/2020
CUST100788,Daniel,Bautista,M,Manila,Western Visayas,customer787@example.com,14/04/2022
CUST100558,Luis,Navarro,female,Cebu City,Davao Region,customer557@example.com,01/09/2023
CUST100756,Sofia,Mendoza,M,Iloilo,Metro Manila,customer755@example.com,11/06/2022
CUST100943,Ella,Aquino,male,Iloilo,SOCCSKSARGEN,customer942@example.com,30/03/2021
CUST101460,Liza,Rivera,Female,Tagum,Western Visayas,customer1459@example.com,06/09/2023
CUST103335,Maria,Reyes,F,General Santos,Western Visayas,customer3334@example.com,08/01/2024
CUST102561,Kevin,Flores,Male,Cagayan de Oro,Metro Manila,customer2560@example.com,10/10/2023
CUST100185,Miguel,Rivera,M,Cagayan de Oro,Central Visayas,customer184@example.com,21/04/2022
CUST101972,Ella,Flores,M,Panabo,Metro Manila,customer1971@example.com,23/07/2022
CUST100315,John,Torres,F,Quezon City,Davao Region,customer314@example.com,31/08/2020
CUST101502,Carlo,Santos,Male,Quezon City,Western Visayas,customer1501@example.com,12/04/2022
CUST101095,Angela,Ramos,M,Panabo,Western Visayas,customer1094@example.com,12/04/2023
CUST101337,Nicole,Cruz,M,General Santos,Metro Manila,customer1336@example.com,09/09/2020
CUST100694,Ella,Santos,male,Digos,Central Visayas,customer693@example.com,25/06/2023
CUST100347,Marco,Bautista,Female,Tagum,Davao Region,customer346@example.com,14/05/2020
CUST101615,Maria,Garcia,M,Cebu City,Northern Mindanao,customer1614@example.com,07/11/2024
CUST103490,Grace,Cruz,M,Cagayan de Oro,SOCCSKSARGEN,customer3489@example.com,28/03/2024
CUST103188,Sofia,Reyes,female,General Santos,SOCCSKSARGEN,customer3187@example.com,06/12/2021
CUST101922,Liza,Rivera,F,Tagum,Western Visayas,,05/06/2022
CUST102351,Liza,Cruz,,Iloilo,Davao Region,customer2350@example.com,29/06/2022
CUST100890,Carlo,Ramos,F,Davao City,Central Visayas,customer889@example.com,14/08/2024
CUST103298,Ella,Castillo,M,General Santos,SOCCSKSARGEN,customer3297@example.com,20/12/2020
CUST103078,Patricia,Reyes,Female,Tagum,Central Visayas,customer3077@example.com,24/07/2023
CUST100171,Ana,Cruz,F,Manila,Central Visayas,customer170@example.com,03/04/2021
